analysisPlanSort	analysisPlanId	description	NAME1	STAT1	NAME2	STAT2	NAME3	STAT3	NAME4	STAT4	NAME5	STAT5	NAME6	STAT6	NAME7	STAT7	NAME8	STAT8	NAME9	STAT9	NAME10	STAT10
AP-042.8+	42.8+	17-color ICS with memory, Tfh, NK markers. (Same as 042 but with 8+ICOS+ and 8+154+)	Singlets	S:Count	Excluded	S/Exclude:Count	CD14-	S/Exclude/14-:Count	Live	S/Exclude/14-/Lv:Count	Lymphocytes	S/Exclude/14-/Lv/L:Count	CD3+	S/Exclude/14-/Lv/L/3+:Count	CD4+	S/Exclude/14-/Lv/L/3+/4+:Count	IL2+TNFa+	S/Exclude/14-/Lv/L/3+/4+/IL2+TNFa+:Count
AP-042.8+	42.8+	17-color ICS with memory, Tfh, NK markers. (Same as 042 but with 8+ICOS+ and 8+154+)	Singlets	S:Count	Excluded	S/Exclude:Count	CD14-	S/Exclude/14-:Count	Live	S/Exclude/14-/Lv:Count	Lymphocytes	S/Exclude/14-/Lv/L:Count	CD3+	S/Exclude/14-/Lv/L/3+:Count	CD4+	S/Exclude/14-/Lv/L/3+/4+:Count	IFNg+IL2+TNFa+	S/Exclude/14-/Lv/L/3+/4+/IFNg+IL2+TNFa+:Count
AP-042.8+	42.8+	17-color ICS with memory, Tfh, NK markers. (Same as 042 but with 8+ICOS+ and 8+154+)	Singlets	S:Count	Excluded	S/Exclude:Count	CD14-	S/Exclude/14-:Count	Live	S/Exclude/14-/Lv:Count	Lymphocytes	S/Exclude/14-/Lv/L:Count	CD3+	S/Exclude/14-/Lv/L/3+:Count	CD4+	S/Exclude/14-/Lv/L/3+/4+:Count	IFNg_OR_IL2_OR_TNFa	S/Exclude/14-/Lv/L/3+/4+/IFNg\\IL2\\TNFa:Count
AP-042.8+	42.8+	17-color ICS with memory, Tfh, NK markers. (Same as 042 but with 8+ICOS+ and 8+154+)	Singlets	S:Count	Excluded	S/Exclude:Count	CD14-	S/Exclude/14-:Count	Live	S/Exclude/14-/Lv:Count	Lymphocytes	S/Exclude/14-/Lv/L:Count	CD3+	S/Exclude/14-/Lv/L/3+:Count	CD4+	S/Exclude/14-/Lv/L/3+/4+:Count	PD1+	S/Exclude/14-/Lv/L/3+/4+/PD1+:Count	154+	S/Exclude/14-/Lv/L/3+/4+/PD1+/154+:Count
AP-042.8+	42.8+	17-color ICS with memory, Tfh, NK markers. (Same as 042 but with 8+ICOS+ and 8+154+)	Singlets	S:Count	Excluded	S/Exclude:Count	CD14-	S/Exclude/14-:Count	Live	S/Exclude/14-/Lv:Count	Lymphocytes	S/Exclude/14-/Lv/L:Count	CD3+	S/Exclude/14-/Lv/L/3+:Count	CD4+	S/Exclude/14-/Lv/L/3+/4+:Count	PD1+	S/Exclude/14-/Lv/L/3+/4+/PD1+:Count	GzB+	S/Exclude/14-/Lv/L/3+/4+/PD1+/GzB+:Count
AP-042.8+	42.8+	17-color ICS with memory, Tfh, NK markers. (Same as 042 but with 8+ICOS+ and 8+154+)	Singlets	S:Count	Excluded	S/Exclude:Count	CD14-	S/Exclude/14-:Count	Live	S/Exclude/14-/Lv:Count	Lymphocytes	S/Exclude/14-/Lv/L:Count	CD3+	S/Exclude/14-/Lv/L/3+:Count	CD4+	S/Exclude/14-/Lv/L/3+/4+:Count	PD1+	S/Exclude/14-/Lv/L/3+/4+/PD1+:Count	ICOS+	S/Exclude/14-/Lv/L/3+/4+/PD1+/ICOS+:Count
AP-042.8+	42.8+	17-color ICS with memory, Tfh, NK markers. (Same as 042 but with 8+ICOS+ and 8+154+)	Singlets	S:Count	Excluded	S/Exclude:Count	CD14-	S/Exclude/14-:Count	Live	S/Exclude/14-/Lv:Count	Lymphocytes	S/Exclude/14-/Lv/L:Count	CD3+	S/Exclude/14-/Lv/L/3+:Count	CD4+	S/Exclude/14-/Lv/L/3+/4+:Count	PD1+	S/Exclude/14-/Lv/L/3+/4+/PD1+:Count	IFNg+	S/Exclude/14-/Lv/L/3+/4+/PD1+/IFNg+:Count
AP-042.8+	42.8+	17-color ICS with memory, Tfh, NK markers. (Same as 042 but with 8+ICOS+ and 8+154+)	Singlets	S:Count	Excluded	S/Exclude:Count	CD14-	S/Exclude/14-:Count	Live	S/Exclude/14-/Lv:Count	Lymphocytes	S/Exclude/14-/Lv/L:Count	CD3+	S/Exclude/14-/Lv/L/3+:Count	CD4+	S/Exclude/14-/Lv/L/3+/4+:Count	PD1+	S/Exclude/14-/Lv/L/3+/4+/PD1+:Count	IL17a+	S/Exclude/14-/Lv/L/3+/4+/PD1+/IL17a+:Count
AP-042.8+	42.8+	17-color ICS with memory, Tfh, NK markers. (Same as 042 but with 8+ICOS+ and 8+154+)	Singlets	S:Count	Excluded	S/Exclude:Count	CD14-	S/Exclude/14-:Count	Live	S/Exclude/14-/Lv:Count	Lymphocytes	S/Exclude/14-/Lv/L:Count	CD3+	S/Exclude/14-/Lv/L/3+:Count	CD4+	S/Exclude/14-/Lv/L/3+/4+:Count	PD1+	S/Exclude/14-/Lv/L/3+/4+/PD1+:Count	IL2+	S/Exclude/14-/Lv/L/3+/4+/PD1+/IL2+:Count
AP-042.8+	42.8+	17-color ICS with memory, Tfh, NK markers. (Same as 042 but with 8+ICOS+ and 8+154+)	Singlets	S:Count	Excluded	S/Exclude:Count	CD14-	S/Exclude/14-:Count	Live	S/Exclude/14-/Lv:Count	Lymphocytes	S/Exclude/14-/Lv/L:Count	CD3+	S/Exclude/14-/Lv/L/3+:Count	CD4+	S/Exclude/14-/Lv/L/3+/4+:Count	PD1+	S/Exclude/14-/Lv/L/3+/4+/PD1+:Count	IL4+	S/Exclude/14-/Lv/L/3+/4+/PD1+/IL4+:Count
AP-042.8+	42.8+	17-color ICS with memory, Tfh, NK markers. (Same as 042 but with 8+ICOS+ and 8+154+)	Singlets	S:Count	Excluded	S/Exclude:Count	CD14-	S/Exclude/14-:Count	Live	S/Exclude/14-/Lv:Count	Lymphocytes	S/Exclude/14-/Lv/L:Count	CD3+	S/Exclude/14-/Lv/L/3+:Count	CD4+	S/Exclude/14-/Lv/L/3+/4+:Count	PD1+	S/Exclude/14-/Lv/L/3+/4+/PD1+:Count	TNFa+	S/Exclude/14-/Lv/L/3+/4+/PD1+/TNFa+:Count
AP-042.8+	42.8+	17-color ICS with memory, Tfh, NK markers. (Same as 042 but with 8+ICOS+ and 8+154+)	Singlets	S:Count	Excluded	S/Exclude:Count	CD14-	S/Exclude/14-:Count	Live	S/Exclude/14-/Lv:Count	Lymphocytes	S/Exclude/14-/Lv/L:Count	CD3+	S/Exclude/14-/Lv/L/3+:Count	CD4+	S/Exclude/14-/Lv/L/3+/4+:Count	PD1+	S/Exclude/14-/Lv/L/3+/4+/PD1+:Count	IFNg_OR_IL2	S/Exclude/14-/Lv/L/3+/4+/PD1+/IFNg\\IL2:Count
AP-042.8+	42.8+	17-color ICS with memory, Tfh, NK markers. (Same as 042 but with 8+ICOS+ and 8+154+)	Singlets	S:Count	Excluded	S/Exclude:Count	CD14-	S/Exclude/14-:Count	Live	S/Exclude/14-/Lv:Count	Lymphocytes	S/Exclude/14-/Lv/L:Count	CD3+	S/Exclude/14-/Lv/L/3+:Count	CD4+	S/Exclude/14-/Lv/L/3+/4+:Count	Naive	S/Exclude/14-/Lv/L/3+/4+/Naive:Count	PD1+	S/Exclude/14-/Lv/L/3+/4+/Naive/PD1+:Count
AP-042.8+	42.8+	17-color ICS with memory, Tfh, NK markers. (Same as 042 but with 8+ICOS+ and 8+154+)	Singlets	S:Count	Excluded	S/Exclude:Count	CD14-	S/Exclude/14-:Count	Live	S/Exclude/14-/Lv:Count	Lymphocytes	S/Exclude/14-/Lv/L:Count	CD3+	S/Exclude/14-/Lv/L/3+:Count	CD4+	S/Exclude/14-/Lv/L/3+/4+:Count	Naive	S/Exclude/14-/Lv/L/3+/4+/Naive:Count	154+	S/Exclude/14-/Lv/L/3+/4+/Naive/154+:Count
AP-042.8+	42.8+	17-color ICS with memory, Tfh, NK markers. (Same as 042 but with 8+ICOS+ and 8+154+)	Singlets	S:Count	Excluded	S/Exclude:Count	CD14-	S/Exclude/14-:Count	Live	S/Exclude/14-/Lv:Count	Lymphocytes	S/Exclude/14-/Lv/L:Count	CD3+	S/Exclude/14-/Lv/L/3+:Count	CD4+	S/Exclude/14-/Lv/L/3+/4+:Count	Naive	S/Exclude/14-/Lv/L/3+/4+/Naive:Count	GzB+	S/Exclude/14-/Lv/L/3+/4+/Naive/GzB+:Count
AP-042.8+	42.8+	17-color ICS with memory, Tfh, NK markers. (Same as 042 but with 8+ICOS+ and 8+154+)	Singlets	S:Count	Excluded	S/Exclude:Count	CD14-	S/Exclude/14-:Count	Live	S/Exclude/14-/Lv:Count	Lymphocytes	S/Exclude/14-/Lv/L:Count	CD3+	S/Exclude/14-/Lv/L/3+:Count	CD4+	S/Exclude/14-/Lv/L/3+/4+:Count	Naive	S/Exclude/14-/Lv/L/3+/4+/Naive:Count	ICOS+	S/Exclude/14-/Lv/L/3+/4+/Naive/ICOS+:Count
AP-042.8+	42.8+	17-color ICS with memory, Tfh, NK markers. (Same as 042 but with 8+ICOS+ and 8+154+)	Singlets	S:Count	Excluded	S/Exclude:Count	CD14-	S/Exclude/14-:Count	Live	S/Exclude/14-/Lv:Count	Lymphocytes	S/Exclude/14-/Lv/L:Count	CD3+	S/Exclude/14-/Lv/L/3+:Count	CD4+	S/Exclude/14-/Lv/L/3+/4+:Count	Naive	S/Exclude/14-/Lv/L/3+/4+/Naive:Count	IFNg+	S/Exclude/14-/Lv/L/3+/4+/Naive/IFNg+:Count
AP-042.8+	42.8+	17-color ICS with memory, Tfh, NK markers. (Same as 042 but with 8+ICOS+ and 8+154+)	Singlets	S:Count	Excluded	S/Exclude:Count	CD14-	S/Exclude/14-:Count	Live	S/Exclude/14-/Lv:Count	Lymphocytes	S/Exclude/14-/Lv/L:Count	CD3+	S/Exclude/14-/Lv/L/3+:Count	CD4+	S/Exclude/14-/Lv/L/3+/4+:Count	Naive	S/Exclude/14-/Lv/L/3+/4+/Naive:Count	IL17a+	S/Exclude/14-/Lv/L/3+/4+/Naive/IL17a+:Count
AP-042.8+	42.8+	17-color ICS with memory, Tfh, NK markers. (Same as 042 but with 8+ICOS+ and 8+154+)	Singlets	S:Count	Excluded	S/Exclude:Count	CD14-	S/Exclude/14-:Count	Live	S/Exclude/14-/Lv:Count	Lymphocytes	S/Exclude/14-/Lv/L:Count	CD3+	S/Exclude/14-/Lv/L/3+:Count	CD4+	S/Exclude/14-/Lv/L/3+/4+:Count	Naive	S/Exclude/14-/Lv/L/3+/4+/Naive:Count	IL2+	S/Exclude/14-/Lv/L/3+/4+/Naive/IL2+:Count
AP-042.8+	42.8+	17-color ICS with memory, Tfh, NK markers. (Same as 042 but with 8+ICOS+ and 8+154+)	Singlets	S:Count	Excluded	S/Exclude:Count	CD14-	S/Exclude/14-:Count	Live	S/Exclude/14-/Lv:Count	Lymphocytes	S/Exclude/14-/Lv/L:Count	CD3+	S/Exclude/14-/Lv/L/3+:Count	CD4+	S/Exclude/14-/Lv/L/3+/4+:Count	Naive	S/Exclude/14-/Lv/L/3+/4+/Naive:Count	IL4+	S/Exclude/14-/Lv/L/3+/4+/Naive/IL4+:Count
AP-042.8+	42.8+	17-color ICS with memory, Tfh, NK markers. (Same as 042 but with 8+ICOS+ and 8+154+)	Singlets	S:Count	Excluded	S/Exclude:Count	CD14-	S/Exclude/14-:Count	Live	S/Exclude/14-/Lv:Count	Lymphocytes	S/Exclude/14-/Lv/L:Count	CD3+	S/Exclude/14-/Lv/L/3+:Count	CD4+	S/Exclude/14-/Lv/L/3+/4+:Count	Naive	S/Exclude/14-/Lv/L/3+/4+/Naive:Count	TNFa+	S/Exclude/14-/Lv/L/3+/4+/Naive/TNFa+:Count
AP-042.8+	42.8+	17-color ICS with memory, Tfh, NK markers. (Same as 042 but with 8+ICOS+ and 8+154+)	Singlets	S:Count	Excluded	S/Exclude:Count	CD14-	S/Exclude/14-:Count	Live	S/Exclude/14-/Lv:Count	Lymphocytes	S/Exclude/14-/Lv/L:Count	CD3+	S/Exclude/14-/Lv/L/3+:Count	CD4+	S/Exclude/14-/Lv/L/3+/4+:Count	Naive	S/Exclude/14-/Lv/L/3+/4+/Naive:Count	IFNg_OR_IL2	S/Exclude/14-/Lv/L/3+/4+/Naive/IFNg\\IL2:Count
AP-042.8+	42.8+	17-color ICS with memory, Tfh, NK markers. (Same as 042 but with 8+ICOS+ and 8+154+)	Singlets	S:Count	Excluded	S/Exclude:Count	CD14-	S/Exclude/14-:Count	Live	S/Exclude/14-/Lv:Count	Lymphocytes	S/Exclude/14-/Lv/L:Count	CD3+	S/Exclude/14-/Lv/L/3+:Count	CD4+	S/Exclude/14-/Lv/L/3+/4+:Count	CM	S/Exclude/14-/Lv/L/3+/4+/CM:Count	PD1+	S/Exclude/14-/Lv/L/3+/4+/CM/PD1+:Count
AP-042.8+	42.8+	17-color ICS with memory, Tfh, NK markers. (Same as 042 but with 8+ICOS+ and 8+154+)	Singlets	S:Count	Excluded	S/Exclude:Count	CD14-	S/Exclude/14-:Count	Live	S/Exclude/14-/Lv:Count	Lymphocytes	S/Exclude/14-/Lv/L:Count	CD3+	S/Exclude/14-/Lv/L/3+:Count	CD4+	S/Exclude/14-/Lv/L/3+/4+:Count	CM	S/Exclude/14-/Lv/L/3+/4+/CM:Count	154+	S/Exclude/14-/Lv/L/3+/4+/CM/154+:Count
AP-042.8+	42.8+	17-color ICS with memory, Tfh, NK markers. (Same as 042 but with 8+ICOS+ and 8+154+)	Singlets	S:Count	Excluded	S/Exclude:Count	CD14-	S/Exclude/14-:Count	Live	S/Exclude/14-/Lv:Count	Lymphocytes	S/Exclude/14-/Lv/L:Count	CD3+	S/Exclude/14-/Lv/L/3+:Count	CD4+	S/Exclude/14-/Lv/L/3+/4+:Count	CM	S/Exclude/14-/Lv/L/3+/4+/CM:Count	GzB+	S/Exclude/14-/Lv/L/3+/4+/CM/GzB+:Count
AP-042.8+	42.8+	17-color ICS with memory, Tfh, NK markers. (Same as 042 but with 8+ICOS+ and 8+154+)	Singlets	S:Count	Excluded	S/Exclude:Count	CD14-	S/Exclude/14-:Count	Live	S/Exclude/14-/Lv:Count	Lymphocytes	S/Exclude/14-/Lv/L:Count	CD3+	S/Exclude/14-/Lv/L/3+:Count	CD4+	S/Exclude/14-/Lv/L/3+/4+:Count	CM	S/Exclude/14-/Lv/L/3+/4+/CM:Count	ICOS+	S/Exclude/14-/Lv/L/3+/4+/CM/ICOS+:Count
AP-042.8+	42.8+	17-color ICS with memory, Tfh, NK markers. (Same as 042 but with 8+ICOS+ and 8+154+)	Singlets	S:Count	Excluded	S/Exclude:Count	CD14-	S/Exclude/14-:Count	Live	S/Exclude/14-/Lv:Count	Lymphocytes	S/Exclude/14-/Lv/L:Count	CD3+	S/Exclude/14-/Lv/L/3+:Count	CD4+	S/Exclude/14-/Lv/L/3+/4+:Count	CM	S/Exclude/14-/Lv/L/3+/4+/CM:Count	IFNg+	S/Exclude/14-/Lv/L/3+/4+/CM/IFNg+:Count
AP-042.8+	42.8+	17-color ICS with memory, Tfh, NK markers. (Same as 042 but with 8+ICOS+ and 8+154+)	Singlets	S:Count	Excluded	S/Exclude:Count	CD14-	S/Exclude/14-:Count	Live	S/Exclude/14-/Lv:Count	Lymphocytes	S/Exclude/14-/Lv/L:Count	CD3+	S/Exclude/14-/Lv/L/3+:Count	CD4+	S/Exclude/14-/Lv/L/3+/4+:Count	CM	S/Exclude/14-/Lv/L/3+/4+/CM:Count	IL17a+	S/Exclude/14-/Lv/L/3+/4+/CM/IL17a+:Count
AP-042.8+	42.8+	17-color ICS with memory, Tfh, NK markers. (Same as 042 but with 8+ICOS+ and 8+154+)	Singlets	S:Count	Excluded	S/Exclude:Count	CD14-	S/Exclude/14-:Count	Live	S/Exclude/14-/Lv:Count	Lymphocytes	S/Exclude/14-/Lv/L:Count	CD3+	S/Exclude/14-/Lv/L/3+:Count	CD4+	S/Exclude/14-/Lv/L/3+/4+:Count	CM	S/Exclude/14-/Lv/L/3+/4+/CM:Count	IL2+	S/Exclude/14-/Lv/L/3+/4+/CM/IL2+:Count
AP-042.8+	42.8+	17-color ICS with memory, Tfh, NK markers. (Same as 042 but with 8+ICOS+ and 8+154+)	Singlets	S:Count	Excluded	S/Exclude:Count	CD14-	S/Exclude/14-:Count	Live	S/Exclude/14-/Lv:Count	Lymphocytes	S/Exclude/14-/Lv/L:Count	CD3+	S/Exclude/14-/Lv/L/3+:Count	CD4+	S/Exclude/14-/Lv/L/3+/4+:Count	CM	S/Exclude/14-/Lv/L/3+/4+/CM:Count	IL4+	S/Exclude/14-/Lv/L/3+/4+/CM/IL4+:Count
AP-042.8+	42.8+	17-color ICS with memory, Tfh, NK markers. (Same as 042 but with 8+ICOS+ and 8+154+)	Singlets	S:Count	Excluded	S/Exclude:Count	CD14-	S/Exclude/14-:Count	Live	S/Exclude/14-/Lv:Count	Lymphocytes	S/Exclude/14-/Lv/L:Count	CD3+	S/Exclude/14-/Lv/L/3+:Count	CD4+	S/Exclude/14-/Lv/L/3+/4+:Count	CM	S/Exclude/14-/Lv/L/3+/4+/CM:Count	TNFa+	S/Exclude/14-/Lv/L/3+/4+/CM/TNFa+:Count
AP-042.8+	42.8+	17-color ICS with memory, Tfh, NK markers. (Same as 042 but with 8+ICOS+ and 8+154+)	Singlets	S:Count	Excluded	S/Exclude:Count	CD14-	S/Exclude/14-:Count	Live	S/Exclude/14-/Lv:Count	Lymphocytes	S/Exclude/14-/Lv/L:Count	CD3+	S/Exclude/14-/Lv/L/3+:Count	CD4+	S/Exclude/14-/Lv/L/3+/4+:Count	CM	S/Exclude/14-/Lv/L/3+/4+/CM:Count	IFNg_OR_IL2	S/Exclude/14-/Lv/L/3+/4+/CM/IFNg\\IL2:Count
AP-042.8+	42.8+	17-color ICS with memory, Tfh, NK markers. (Same as 042 but with 8+ICOS+ and 8+154+)	Singlets	S:Count	Excluded	S/Exclude:Count	CD14-	S/Exclude/14-:Count	Live	S/Exclude/14-/Lv:Count	Lymphocytes	S/Exclude/14-/Lv/L:Count	CD3+	S/Exclude/14-/Lv/L/3+:Count	CD4+	S/Exclude/14-/Lv/L/3+/4+:Count	EM	S/Exclude/14-/Lv/L/3+/4+/EM:Count	PD1+	S/Exclude/14-/Lv/L/3+/4+/EM/PD1+:Count
AP-042.8+	42.8+	17-color ICS with memory, Tfh, NK markers. (Same as 042 but with 8+ICOS+ and 8+154+)	Singlets	S:Count	Excluded	S/Exclude:Count	CD14-	S/Exclude/14-:Count	Live	S/Exclude/14-/Lv:Count	Lymphocytes	S/Exclude/14-/Lv/L:Count	CD3+	S/Exclude/14-/Lv/L/3+:Count	CD4+	S/Exclude/14-/Lv/L/3+/4+:Count	EM	S/Exclude/14-/Lv/L/3+/4+/EM:Count	154+	S/Exclude/14-/Lv/L/3+/4+/EM/154+:Count
AP-042.8+	42.8+	17-color ICS with memory, Tfh, NK markers. (Same as 042 but with 8+ICOS+ and 8+154+)	Singlets	S:Count	Excluded	S/Exclude:Count	CD14-	S/Exclude/14-:Count	Live	S/Exclude/14-/Lv:Count	Lymphocytes	S/Exclude/14-/Lv/L:Count	CD3+	S/Exclude/14-/Lv/L/3+:Count	CD4+	S/Exclude/14-/Lv/L/3+/4+:Count	EM	S/Exclude/14-/Lv/L/3+/4+/EM:Count	GzB+	S/Exclude/14-/Lv/L/3+/4+/EM/GzB+:Count
AP-042.8+	42.8+	17-color ICS with memory, Tfh, NK markers. (Same as 042 but with 8+ICOS+ and 8+154+)	Singlets	S:Count	Excluded	S/Exclude:Count	CD14-	S/Exclude/14-:Count	Live	S/Exclude/14-/Lv:Count	Lymphocytes	S/Exclude/14-/Lv/L:Count	CD3+	S/Exclude/14-/Lv/L/3+:Count	CD4+	S/Exclude/14-/Lv/L/3+/4+:Count	EM	S/Exclude/14-/Lv/L/3+/4+/EM:Count	ICOS+	S/Exclude/14-/Lv/L/3+/4+/EM/ICOS+:Count
AP-042.8+	42.8+	17-color ICS with memory, Tfh, NK markers. (Same as 042 but with 8+ICOS+ and 8+154+)	Singlets	S:Count	Excluded	S/Exclude:Count	CD14-	S/Exclude/14-:Count	Live	S/Exclude/14-/Lv:Count	Lymphocytes	S/Exclude/14-/Lv/L:Count	CD3+	S/Exclude/14-/Lv/L/3+:Count	CD4+	S/Exclude/14-/Lv/L/3+/4+:Count	EM	S/Exclude/14-/Lv/L/3+/4+/EM:Count	IFNg+	S/Exclude/14-/Lv/L/3+/4+/EM/IFNg+:Count
AP-042.8+	42.8+	17-color ICS with memory, Tfh, NK markers. (Same as 042 but with 8+ICOS+ and 8+154+)	Singlets	S:Count	Excluded	S/Exclude:Count	CD14-	S/Exclude/14-:Count	Live	S/Exclude/14-/Lv:Count	Lymphocytes	S/Exclude/14-/Lv/L:Count	CD3+	S/Exclude/14-/Lv/L/3+:Count	CD4+	S/Exclude/14-/Lv/L/3+/4+:Count	EM	S/Exclude/14-/Lv/L/3+/4+/EM:Count	IL17a+	S/Exclude/14-/Lv/L/3+/4+/EM/IL17a+:Count
AP-042.8+	42.8+	17-color ICS with memory, Tfh, NK markers. (Same as 042 but with 8+ICOS+ and 8+154+)	Singlets	S:Count	Excluded	S/Exclude:Count	CD14-	S/Exclude/14-:Count	Live	S/Exclude/14-/Lv:Count	Lymphocytes	S/Exclude/14-/Lv/L:Count	CD3+	S/Exclude/14-/Lv/L/3+:Count	CD4+	S/Exclude/14-/Lv/L/3+/4+:Count	EM	S/Exclude/14-/Lv/L/3+/4+/EM:Count	IL2+	S/Exclude/14-/Lv/L/3+/4+/EM/IL2+:Count
